index,rating,text
,5,1. 화장대가 있는 호텔 거울도 크고 호텔에서 화장대를 본 곳은 많지 않다. 2. 객실에 있는 쇼파는 최고의 조합 3. 조식이 금액대비 아주 좋다. 4. 호텔 내 주차공간이 많지는 않으나 바로 옆 공터가 있다
,4,"태풍중에 숙박하였는데, 직원분들도 친절하고 룸컨디션도 깨끗하고 좋았습니다. 지하주차장 공간은 1개층이라서 조금 부족한듯 합니다.  약간 아쉬운 점이라면, 호텔 주변에 딱히 놀거리나 먹을거리는 부족한듯 합니다."
,5,마지막 날 오후 한시 비행기라서 공항 근처 호텔 알아보다가 사진 보고 예약했는데 결론적으로는 가성비 짱! 가격도 저렴하고 공항도 가깝고 동문시장과도 가깝고 주차도 넓고 좋아요. 무엇보다 사우나가 짱
,4,부모님과 할머니를 모시고 제주도에 갔습니다  계획은 1박 2일로 잡아서 시간이 좀 빠듯해서 숙소를 어디로 정할지 고민을 했습니다 그런데 많은 리뷰를 보고 이 호텔로 선택하게 되었습니다 우선 공항과 가까웠고 큰 길가에 자리하고 있어 찾기 쉬웠습니다 하지만 차를 주차하려면 골목길로 돌아 들어가는 점이 조금 불편했습니다 하지만 숙소로 들어갔을 때는 생각보다 넓었고 물론 뷰는 비행기가 이륙하고 착륙하는 모습만 보이고 그냥 일반적인 시내 모습이 보입니다  그리고 대욕장과 헬스장 등의 부대시설이 만족스러웠습니다 물론 무료는 아니었지만 가격대비 나쁘지 않았습니다 저희 부모님들과 할머니들은 만족스러워했습니다 다시 제주도에 가면 숙소로 고려해볼 생각입니다
,3,"이 정도면 위치도 좋고 충분히 괜찮았습니다. 공항도 가깝고 주위에 편의점, 식당 등도 엄청 많습니다. 다음에도 기회가 되면 다시 선택할 수 있을 정도"
,3,위치는 공항에서 렌터카로 5분정도 거리여서 가까웠다. 주차장은 건물 입구 반대쪽에 있고 suv차량은 주차위치가 한정되어 있다. 단체손님이 많이 이용하는 것 같아 체크인 시 혼잡함이 있었다..12층에서 4인이 묵었는데  더블침대 2개였고 침대를 제외한 여유 공간은 많지 않다. 전망은 길 반대편에 다른 호텔 건물이 있어서 한라산이 보이지는 않는다. 도심임에도 불구하고 방에서 소음은 거의 없었다.그리고 주변에 식당이 많은 점은 괜찮았다.
,4,세명이서 묵을수 있는 트리플룸이였다. 도착할때 로비에 중국인 완전 많아서 단점이다. 숙박전날 저녁에 예약했는데 방이 남아서 예약할수 있었다.
,3,솔직히 잘 모르겠다. 지은지 별로 안된 듯해서 깨끗해 보이긴 한데... 투숙 자체를 계획을 가지고 한 게 아니라 아는 지인이 해준거라. 그것도 바로 당일날. 어떠한 정보도 없이 이틀을 잔 거라 모르겠다. 조식은안했다. 아이랑 둘이만 간 거라 아침엔 그냥 햇반과 지인이 싸준 장조림을 아이에게 줬다. 근데... 전자 레인지가 식당에 가야만 있다. 직원에게 부탁해서 데워달라고 해야함. 뭐 그럴수도... 주변은 별로다 특히 주차는 헬이다. 어떻게 이렇게 지하주차장을 만들었나 싶은.... 적당한 중급 가격인지라 적당히 중국인도 많다. 또 세미나나 이런 걸로 온 한국인도... 말 그대로 잠만 잤다. 그래도 근처가 나름 제주의 번화가라 유명 제과점이 있어 편했다. 공항도 가깝고. 버스로... 4정거장인가 그렇단다. 물론 택시를 탔지만.
,2,비지니스 출장차 현재 1박 투숙중입니다. 모기가 너무나도많습니다 제가잡은것만해도 20마리가량. 방안에 에프킬라가 비치되어있어 계속뿌리고 잡고하는데에도.. 방안 찬장 화장실 천장 곳곳에 모기가 너무나도 많습니다... 호텔측은 벌레 관리는 별도로 신경쓰지 않는지요?...
,4,제주 공항에서 기본 요금 거리에 있고 큰 도로가에 있어서 쉽게 찾을 수 있는 호텔이다. 주차장은 호텔 앞 큰 도로를 건너편에 있는데 체크인 할 때 차 번호를 불러주면 무료 주차할 수 있다. 객실은 아주 깔끔하게 청소해놓았다. 조식은 샐러드와 간단한 음식들로 구성되어있는데 전복죽은 정말 맛있었다.
,5,직원분들 우선 정말 친절하세요~저번에 머물렀을 때 핸드폰 충전기도 안가져 갔는데 빌려주시고 빠른 대응도 훌륭하구요 제주 올 일이 많아 11월부터 지금까지 4번째 방문입니다~~부모님도 너무 좋아하세요 강추합니다
,5,"비지니스 출장. 공항에서 가깝지만, 교통은 다소불편. 피트니스센터는 공사중. 숙면할수있는 편안한 침대. 다소좁은 감은 있지만, 가성비 갑. 조식도 무난합니다."
,5,"친절한 직원분들, 삶에서 노력과 지불한 비용보다 더 좋은 것을 얻기는 힘들지만, 충분히 그보다 좋다고 느낄 수 있었던 몇 안되는 경험 ^^  스위트룸에서 경험한 깨끗하고 넓은 공간. 로맨틱한 분위기의 독립된 북유럽풍 욕조와 욕실룸 (통유리로 커튼이 바깥에서 여닫게 되있어 묘한 느낌의 제일 좋았던 공간) 또 다른 공간에 설치된 모던 유럽풍의 세면대와 입식 샤워룸 & 깔끔한 비데가 있는.... 그리고 넓은 공간을 효율적으로 나누어 편안한 쇼파에서도 안락하고 폭 잠기는 따뜻한 침대에서 볼 수 있는 커다란 60인치 삼성 LED TV.   다음날 눈내린 제주를 만끽할 수 있도록 편안함을 제공한 호텔.  다음 제주 여정에도 꼭 들릴 예정입니다."
,5,일단 시설이 굉장히 깨끗하구 직원분들 모두가 다 친절하세요^^ 조식도 저렴한데 퀄리티가 좋더라구요 저희는 어린아가 둘이랑 와서 바닥이 카펫인게 좀 불편했지만 비지니스목적이나 커플끼리는 딱입니다~
,5,"제주공항에서 쭉 직진 운전만 하다보면 나오는 숙소입니다. 주차장은 협소하지만 인근 공영주차장 같은 곳에 주차하면 되니 괜찮습니다. 소음은 잘 잡아줍니다. 옆에 애기가 있는 투숙객이 있었는데 소음이 들리지 않아서 좋았어요. 무선인터넷도 되구요, 근처에 편의점도 있어서 필요한 것이 있으면 추가로 구매하기도 좋습니다."
,5,제주도가족여행을갑자기떠나게되서전날 항공예약하고 급숙소정하다가 첫날은 저녁비행기9시도착이라공항가까운곳자리있는데우연히찾다가급결제했는데알고보니 우리가족이자기좁은방을예약해버린상황이었는데도우리상황을아시고룸도업시켜주시고트원침대도붙여서같이잘수있게도와주시고생각지도않게너무고맙고감사한호텔 직원들의세심함이감사함 호텔도화장실도좋고생각한것보다맘에들고편했음 아침제공시에도 어린애들이있는데잘챙겨주시고 괜찮았음 시작이좋아서 계속좋은추억만들고왔습니다
,4,가는비행기가 7시비행기여서 잠만자려고 묵었는데 생각보다 괜찮았구요 공항하고 엄청가까워서 좋습니다~!! 그리고 이벤트해서 맥주2잔 무료쿠폰도받고 네일도있더군요~~!!다좋았는데 화장실이 너무추워서 혼났습니다ㅠㅠ그래도괜찮았습니다~~~
,5,"공항근처에 있어서 비행기 시간과 맞추기 정말 편리했고 4성급 호텔이었으나 직원분들의 친절함과 호텔의 전체적인 분위기는 5성급 못지않게 아름다웠습니다. 객실의 크기와 룸서비스 , 직원분들의 서비스 정신 모두 만족스러우며 좋은 추억을 남기고 와서 즐거웠습니다."
,4,공항과 가까워 비행기 시간에 맞추어 이동하기가 아주 편했다. 시설도 4성 이라는 평가가 아깝지 않다는 생각을 했다. 아쉬운점은 호텔에 편의 시설이 많이 부족하다는 점이었다. 요즘호텔은 숙박뿐만아니라  여러 편의 시설을 가지고 있는데 이 호텔은 그런 시설이 부족했다. 그래도 직언 분들이 많이 친절하였기에 개인적으로는 좋았다.
,1,스탠다드 패밀리 더블룸 예약했는데 도착해서 보니 변기에 이물질이 그대로 있어서 얘기하니 직원이 수건으로 닦고가서 환불했습니다
,5,12월31일 오션뷰 방향의 패밀리트윈을 이용함.저렴한 숙박료와 공항에서 멀지않은 거리에 있는 숙소로 아담한 공간이나 모든것이 깨끗하고 커튼만 열면 푸른바다가 바로 눈앞에 펼치며 창을 열면 파도소리가 철썩거리며 다가오는 공간이었습니다.  아침 해뜨는 풍경을 밖을 나가지 않고도 방안에서 볼수 있으며 바로 옆의 많은 생선회 식당들은 바다의 추억을 기억하기에 너무 좋은 장소였습니다.
,4,생각보다 괜찮습니다. 놀이공원 때문에 걱정하고 갔는데 늦게까지 시끄럽지는 않아요. 디너 메뉴가 저렴한 가격에 맛도 좋고 양도 많습니다. 흑돼지 전골이나 매운탕 밖에서 드시지 마시고 여기서 드세요. 다만 조식은 형편없습니다. 제주 시내 좋은 브런치 카페 많으니 거기서 드세요.
,5,가성비가 정말 좋은 호텔이에요. 위치도 좋고 시설도 좋고 친절하구요. 호텔 뒤쪽으로가면 맛집들이 쭈욱 있어 식사하기에도 좋고 앞으론 바다가 있어 뷰도 참 좋아요. 수영장도 작지만 이정도면 만족스럽고 객실도 깔끔하니 좋습니다.
,5,깔끔한 객실 친절한직원 좋은 위치 등 가성비 갑인 호텔이였다. 주차장 이 잘되어있어 렌트하기 좋았으며..호텔 뒤쪽으로 는 제주 올드타운 지역이라 먹거리 쇼핑 등이 용이하며 100m 안에 있는 방파제 의 횟집타운 은 싱싱한 해산물이 가득하며  제주에서 가장규모가 큰 재래시장 동문시장이 가까이에 있다.
,5,조용하고 깔끔한 바다전망 호텔입니다. 가격대비 매우 만족스러운 곳입니다.  인근 회센터에서 회떠다가 객실에서 바다 보면서 먹는 맛이 좋았습니다. 공항이랑도 가깝습니다. 재방문의사 있습니다.
,5,제주시 인근에 위치하고 있으나 오션뷰 룸인 경우 탁 트인 전망을 즐길 수 있습니다. 아침 조식도 꼭 필요한 메뉴로 어르신들도 좋아할 수 있게 구성되어 있습니다.
,4,공항에서 멀지 않으면서 조용한 곳에 머무르고 싶으시다면 추천드려요. 시설도 깨끗하고 뷰도 아주 좋았어요. 가격대비 훌륭합니다.
,4,깨끗하고 좋았음 오션뷰가 좋음  화장실도 깨끗.  생각보다 조식이 맛있음. 주차도 밤에자리없으면 직원이 대신해주고  편했음.  단점은. . 수영장이 작고  8시 까지만 수영할 수있어서  아쉬움.
,5,"체크인도 편리하고, 무엇보다 방이 엄청 커서 침대가 3개라서 4인 가족이 묵기 충분했습니다. 야외 수영장도 조그맣게 있는데, 물은 소독약을 덜 써서 그런건지 조금 탁하지만 아이들하고 놀기엔 충분했스비다."
,1,휴가와 힐링을 위해 홀로 제주도 구경도 하고 한라산 등정후 제주칼호텔에 하루 숙박을 하였습니다 여행 마지막 날이어서 호텔에서 푹쉬면서 수영장 헬스장도 이용할 계획을 갖고 서울에서 부터 준비해서 갔습니다 아침조식을 먹고 혹시 필요한 것이 있는가 확인차 구내전화를 통해 휘트니스에 전화 하였습니다 헬스장에 운동복이 혹시 있는지 수영모가 필요한지 등이었습니다 그런데 제가 수영모를 두고오는 바람에 다시전화를 하여 혹시 수영모 대여나 구매가 가능한지를 물었습니다 그러자 여직원 분이 귀찮다는듯이 무시하는 말투로 제가 물어보지도 않았는데 여기는 원래 회원제로 운영되는 곳입니다 일반인은 입장이 불가합니다 그리고 그분들(회원분들)은 모두다 수영모를 갖고오셔서 없다고 하였습니다 투숙객은 이용가능하다고 해놓고는 일반인은 원래 입장이 불가능하는데 너네투숙객에게 선심으로 서비스하는거라는 말투로 할필요도 없는 말을 하시니 그순간 무안해지고 무시당한 기분에 바로 전화를 끊어버렸네요 원래 여기 오기전에 회원제인거 알고있었습니다 하지만 투숙객이니 추가 비용내고 이용할수있어서 이용하려고 했던것 뿐입니다 근데 대뜸 물어보지도 않은 말을 하면서 일반인 투숙객 무시를 하시니  매우 화가났습니다 그래서 바로 칼호텔 고객의 소리에도 컴플레인을 올리고 더이상 있고 싶지않아서 9시경에 바로 체크 아웃해버렸네요 서울에 신라호텔 하야트 메리어트 이런데등 특급호텔 여럿 이용해 보았지만 회원제여도 일반 투숙객 무시를 하지 않습니다 낡은 칼호텔 5성급이어도 가격이 싸길래 이용해 봤더니 직원 수준이 딱 가격 수준이군요 매우 실망이고 하루종일
,1,"준 5성급 호텔에 서비스나 리셉션 컨시어지 태도, 룸 컨디션 정말 최악이었습니다.  1.체크인  고객이 체크인 시 리셉션에서 알려줄 것이 룸 안에 어느 것이 무료이고 유료인지 밖에 없나요? 사고 칠 학생 걱정하는 선생님 같더군요. 헬스장이 어딘지, 사우나 이용을 어떻게 할 수 있는 지, 이런 것들은 기본적으로 알려주셔야 살 사항 아닌가요? 고객이 무슨 거지입니까?   2. 룸  Executive Suite 라니.. 리빙룸이 없는 방도 Suite 라고 하나요? 트윈룸 두 개를 이어 붙인 방을 무려 Executive Suite 라고 부르다니, 그리고 게재하신 사진과 실물방 차이 실화인가요? 파우더룸 벽의 곰팡이 자국, 작동하지 않는 ‘골드스타’ 냉장고... 이런 방을 무려 Suite 로 명명하여 예약을 받다니요. 이런 컨디션이었으면 절대 예약 안했을겁니다.  3. 전반적인 직원 태도  조식 레스토랑 직원들은 왜 그렇게 자꾸 정색을 합니까? 커피 어디서 먹을 수 있는 지 물어봤는데 정색은 왜 합니까? 그리고 물을 바닥에 살짝 쏟아 닦아주시는 서버 분 휙 하고 데리고 가신 다른 서버분, 뭐하는 짓입니까? 나머지 물기는 손님이 직접 닦아야 해요? 체계도 룰도 없는 그야말로 엉망인 손님 응대. 5성급이요? 요즘엔 소규모 호텔에서도 이런 태도는 안 보입니다.   다시 갈 일 없지만, 예약하시는 분들 저처럼 속는 분 없으시기를 바라는 마음에서 적어 봤습니다. 위치가 좋은 것도 아니고 가격이 매리트 있는 것도 아니고, 이름과 5성급에 걸맞는 서비스 1도 없습니다. 여행 출장 수백번 다녔지만 이런 기본도 안"
,3,"공항이랑 거리는 괜찮았고 객실도 생각보다 넓어서 좋았습니다.  주위도 조용하고, 마지막날 묵었던 방이라..그냥 가벼운 마음으로 보냈는데 조식은 기대에는 미치지 못했고, 실내수영장은 가볍게 수영 할 정도..수온이 따뜻한건 좋았습니다. 아무튼 마음비우고 하루 묵어가기엔 괜찮은거 같아요"
,3,"스위트에 묵었는데 비수기라 상대적으로 가격은 저렴하나 객실이 약간은 노후되었음. 조식은 괜찮았고, 위치는 공항에서 아주 멀리 떨어져 있지는 않습니다. 정가로는 무리나 할인행사 정도면 가능. 참고로 2이누조식포함해서 27000마일리지로 다녀옴"
,4,남는 대한항공 마일리지로 스위트룸에서 하룻밤 잤는데 확실이 연식이 있어서 요즘 호텔에 비해 시설은 부족한 느낌임. 스위트룸 인데도 요즘 고급 호텔 일반 룸보다 많이 좋다고는 못할거같음. 하지만 5성급 호텔이라 그런지 서비스랑 음식은 확실히 좋았음. 원가로는 조금 비싸고 할인이나 특가 떴을때면 추천함.
,3,오션뷰로 8층에 숙박했습니다. 함덕서우해수욕장이 한눈에 들어와서 이쁩니다. 하지만 창문이 더러워 창문열지않는이상 좋은 뷰는 힘듭니다. 그리고 겨울철에는 아무래도 통유리에기때문에 춥습니다. 온도를 올리기 위해 난방기 작동시 온풍방식이라 건조합니다. 그리고 대략 1도정도 차이납니다. 숙소 화장실은 깔끔합니다. 하지만 샤워부스는 다소 작습니다. 방음은 잘 안됩니다. 옆방 티비소리가 엄청 잘 들립니다. 빠른 취침을 위해 누웠지만 옆방 티비소리에 티비가 끝난 후 잠들 수 있었습니다.
,4,"초등학생 아이와 3박 4일 머물렀습니다. 청소상태 양호하고요. 위치도 좋아서 전반적으로 만족했어요. 다만, 조식은 가짓수가 너무 적어서 아쉬웠습니다. 첫날 일찍 도착해서 근처에 있는 한식당에서 아침을 사먹었는데, 가격에 비해 맛도 없고 양도 적더라고요.  호텔 조식이 별로이긴 하지만, 근처 한식당에서 아침 먹는 것보다는 차라리 호텔 조식이 괜찮았어요."
,4,시설 깔끔하고 무엇보다 바다 뷰가 정말 최고예요!! 이 호텔에 묵는다면 반드시 꼭 바다가 보이는 객실로 묵으세요~ 다만 방은은 조금 안되는 편이라 옆방 쿵쿵 거리는 소리나 밖에 문 쾅 닫으면 좀 크게 들려요 1층에 씨유 편의점 있고 주변에 델문도 카페나 맛집 많아서 좋아요
,5,"함덕해수욕장 바로 앞에 위치하여 해수욕을 즐기기에 최적의 위치입니다. 객실은 디럭스 시티뷰, 오션뷰 디럭스 다 묵어봤는데 시티뷰는 발코니가 있어서 좋았고 오션뷰는 함덕의 예쁜 바다가 보여서 좋았습니다. 룸은 큰 편이 아니지만 친절한 직원과 최적의 위치, 깨끗한 객실 좋은 전망. 여러모로 추천합니다."
,5,"4층 오션뷰 트윈룸입니다 선착순 업그레이드 해서 오션뷰 받았구요  객실상태,어메니티,청결도 모두 만족했어요 무엇보다 뷰가 예술 ㅎㅎ  직원들도 친절하게 응대해서 기분 좋았습니다 호텔 로비에 샤워시설 되어있어 물놀이후 모래 씻고 들어갈수 있구요  1층에 부대시설로 카페,레스토랑 음식 다 괜찮고 편의점 있어서 편했어요  가족,친구,커플여행 모두 추천합니다  피크시즌 살짝 비켜간 9월 첫째주 였는데 호텔주변 조용하고 날씨도 적단히 선선하고 물놀이하기에 수온도 적당했어요"
,5,"좋은 위치.친절한 직원. 근래 리뷰보고 걱정 했는데.. 괜한 걱정이였다 ㅎ 건물 자체는 오래 된 느낌이나. 청소 상태는 좋다 침대 상태도 좋았다 주차편리 하며 걸어 갈수 있는 맛집 많아  좋았다   코르나사태,비수기지만 가성비 짱"
,3,2015년에 갔을때 괜찮아서 다시 방문했지만 객실상태가 좋지 않았아요. 커튼에 곰팡이가 펴서 교체를 요청했고 방을 바꿔주겠다고 했지만 우리가 원하는 뷰가 아니어서 사양했던 적이 있습니다.
,1,호텔 주체가 2개로 나뉨. 에벤에셀인가? 교회에서 절반 정도를 인수한 듯 보임. 방마다 더 아트스테이인지 에벤에셀인지 이름이 적혀 있음. 우리는 더아트스테이 것으로 추정되는 방에 머무름. 꾸준히 잘 이용했던 곳이었는데... 최악. 시설에 비해 직원들이 너무나 프로페셔널해 보였음. 아까운 인력이었음. 태어나서 아무리 저렴한 호텔이어도 그런 매트 처음 봄. 매트리스가 그냥 나무판 같았음. 허리 아파 죽는 줄. 다시는 안감. 아무리 싸도 안감.
,4,객실은 깔끔하고 무난해요 함덕해변이 워낙예뻐서 가시면 좋으실듯 함덕쪽에 호텔이 많은데 가격대비 저렴해서 이용하기 좋아요
,3,"제주도를 처음 방문하여 다른 곳과 비교는 어렵지만, 주말임을 고려하면 한국의 다른 지역에 비해 가성비가 나쁘지 않다. 바다 바로 옆에 붙어있고, 1층에는 24시간 운영하는 편의점이 있으면 주변에 유명한 맛집이 있는지는 모르겠으나 식사를 이용할 수 있는 곳들이 많다."
,4,"올 봄에 벚꽃기간에 방문, 협재를 바라보는 바다뷰가 좋고 대로변이라 렌트해서 가기도 좋음. 조식은 이용안했는데 근처 옹포밥집까지 아침 산책겸 걸어가서 하고옴. 루프탑 수영장과 바가 있었는데 내가 갔을때는 밤에 비바람이 너무 불어서 이용못하고옴 ㅠㅠ  단점으로는 모 유명 여행블로거 리뷰처럼 화장실 물떄가... 그거빼곤 다 만족"
,5,10월에 제주도를 다녀온 탓에 온수풀 수영장을 위주로 찾았음. 제주 온수풀이 가능한 호텔은 다들 너무 비싸서 고민중에 가성비 좋은 아길라 호텔을 찾았는데 완전 온수라기 보다는 미온수에 가까워서 어린 아이들에게는 다소 추울수 있음. 하지만 미온수풀 바로 옆에 자쿠지를 운영하고 있어서 잠깐씩 들어갔다 나오면서 충분히 즐길 수 있는 수준의 미온수였고 수영장 자체가 인피니트수영장으로 환상적인 바다를 즐길 수 있어 수영장 하나만으로도 강력히 추천함 그 외 스페 In 제주 식당에서의 인생 치킨과 빠에야까지 즐길 수 있음
,4,협재 바다를 바라보는 뷰가 매우 좋음  스파룸이었고 2층이었지만 그래도 뷰는 좋았음(호텔 구조를 봐서는 스파룸은 모두 2층 인듯~) 루프탑 수영장이 있으므로 더 높은 곳에서도 바라볼수있음  루프탑 이용 시간은 am10:00-pm9:00까지라고 했던거 같음(끝나는 시간은 확실한대 시작시간이 기억이 잘 안나네요^^)  수영장과 자쿠지는 이용을 하지 않아서 맥주 무료 이용권을 줘서 저녁에 테이블에서 맥주를 마셨는대 시원한 바람을 느낄 수 있음 밤바다 바라보며 먹으니 좋음 룸에 기본적인 어메니티는 다 있고 연박을 하니 부족한 것은 계속 채워줌 방청소는 12-4시 사이에 이루어지는 거 같고 시트는 교체 없이 정리만 이루어짐  삼다수 2병과 네스프레소 캡슐 2개가 계속 채워짐  스파 욕조는 생각보다 커서 여자 분들은 누워 있기에는 힘들듯~~그래도 피로가 풀리고 좋음  스페인제주가 영업 종료해서 룸서비스는 이용이 불가능하고 조식은 가능함 조식은 어떤지 이용을 안해서 모르겠음  호텔 바로 앞에 droptop과 협재 버거가 있고 호텔 오른쪽에 횟집과 마담나탈리가 있음 마담 나탈리에서 음악이 계속 나오는대 호텔에서도 들림 전체적으로 규모는 크지 않지만 깔끔한 호텔 ^^
,5,필터링 1. 해변가 2. 실외수영장 3. 조식 으로 검색해서 나온 호텔 중 전 객실 협재해변 뷰에 옥상에 수영장이 있으며 룸서비스가 가능한 아길라로 선택하였고 결과는 대만족!  대형호텔에 비해 가격은 저렴하지만 방은 크고 객실이 적은 만큼 수영장이나 룸서비스 등을 누리는데 사람이 많아 번잡하지 않았으며 주차장도 바로 앞에 있고 미니바에 개수대가 있어 편리하였음 그리고 바로 옆과 5분거리 내에 유명 식당들이 있음  모든것이 만족스러움  같은돈으로 대형호텔가면 룸은 너무 작고 수영장 식당 주차장 사람많고 힘듦  여기 룸서비스 음식도 저렴한데 맛도 양도 괜찮음 조식은 선택 안해서 모르지만 룸서비스맛으로 볼 때 괜찮을 듯
,3,호텔이 모든 곳에서 떨어져 있다는 것을 읽을 때 믿으십시오. 호텔 인근에는 아침 10시 30 분 이전에는 아무 것도 열리지 않습니다. 룸 서비스 음식은 괜찮지 만 매일 매우 제한된 선택이 아닙니다. 시설은 더 좋은 날을 보내고 빌린 시간에 살고 있습니다. 객실은 근사하며 바다의 경치는 이웃 섬의 환상적인 일몰과 함께 아름답습니다. Aguila는 실제보다 훨씬 더 큰 리조트임을 홍보하는 가격으로 시설과 일맥 상통합니다.이 호텔은 화산 바위 해변을 따라 자리 잡은 정상적인 호텔입니다. 사용 된 그림은 지금 사라진 날들의 사진입니다.
,5,"제주에서 여행하는 기점으로 버스터미널이 옆에 있어서 이동하기에 아주 좋은 위치이며, 스템들의 적극적인 응대와 친절은 편안함을 제공한다. 시설 또한 청결하게 관리되어 편안한 잠자리와 휴계 공간도 제공되고 있었다. 기타 편의 시설도 다양하게 부족함이 없이 제공되고 있었다. 제주에서는 이곳을 알게된 후로는 이곳만 이용하고 있다."
,4,"다소 찾기 어려운 위치에 있고 들어가는 길이 밤에는 상당히 어두웠지만 짧은 거리라서 다행이었습니다. 리셉션에서 근무하는 직원은 중국어나 영어를 할 줄 알아서 많은 도움이 되었고, 필요한 것이 있으면 해결해주었습니다. 리셉션 직원이 택시를 불러서 목적지까지 갈 수 있었습니다. 밤의 해피 아워에는 무료 음료가 나오는데, 맥주, 사이다, 과일 주스가 포함됩니다. 빵, 달걀, 치즈가 아침 식사로 나왔고 직접 준비하는 것도 재미있었습니다.||방이 깨끗하고 실내 히터도 잘 작동했습니다. 수건은 다소 작습니다. 엘리베이터가 없어서 3층까지 짐을 들고 가야 했습니다. ||전체적으로는 머물기 좋습니다! 제주도가 처음이라면 예하 버스 투어를 강력히 추천합니다."
,5,"제주도에 머물면서 지내기 좋은 호스텔입니다. 편리한 위치에 있고 쉽게 대중교통을 타고 어디든 갈 수 있습니다. 공항까지 잠깐 택시를 타면 됩니다(5,000원 미만/ 5 USD). 직원들은 매우 친절하고 질문에 잘 답해주었습니다. 객실은 매우 좋고 깨끗했습니다. 손님에게 예하 투어를 할인해주는 상품이 있어서 3번을 다녀왔는데 모두 좋았습니다. 제주도에 다시 온다면 이 호스텔에 다시 묵을 것입니다."
,3,"제주도 혼자 여행중에 마지막 날에 들렸는데,  접근성에서는 좋았는데, 과거 경험한 게스트하우스가 너무 좋았던건지,  비교를 하기엔 너무 미안하네요. 그냥 딱 잠만자고 오기 좋은 저렴한 곳입니다. 오래전에 경험 했던 일이라, 지금은 많이 발전 했을거라 예상해봅니다."
,3,음~좋은점은 공항 가까이 있고 저렴하다는것~ 친구랑 2인실 썼는데 방은 뭐 싼곳이니 그러려니~했어요 아침은 토스터에 잼 줍니다 화장실 1개 욕실겸 화장실 1개 있는데 꽤 기다려서 씻음 10시 이후에는 전체소등하는데 작은불키고 조용조용 얘기하는건 괜찮음  방키를 따로 주고여자숙소랑 남자숙소 입구가 달라서 안전은 괜찮을듯
,4,"공항과 정말 가까워요, 차로 20분 이내 도착한 것 같아요. 전반적인 서비스는 나쁘지 않았어요. 겨울에 가서 그런지 루프탑은 추웠고, 수영장은 이용할 수 없었어요. 그리고 루프탑을 이용하려면 추가 금액이 붙어요! 저녁 뷔페와 아침 조식도 맛있었지만 조식 이용하는 식당이 넓지는 않았어요.  그래도 방에서 보이는 오션뷰가 꽤 괜찮았답니다~ ^^ 다음에도 이용할 것 같아요."
,3,"전반적으로 여느 호텔과 다름없이 똑같음.. 아침에 바다가 보이는 뷰가 예술. 공항에서도 멀지않고 호텔 앞 롯데리아, 양 옆으로 편의점이 있으며 야외주차장에 넉넉함까지 다만, 제가 묵은 방만 그런건지 샤워기 고정 안되고 계속 흘러내림...기본 적인게;;"
,4,무궁화 5개 호텔. 가성비가 좋음. 욕실 및 실내공간 넓음. 주차장은 야외에 넓은 편. 여름에는 루프탑수영장 이용 가능하다고 함. 1층에 뷔페식당있음
,4,루프탑 바와 수영장이 있어서 사용가능하고 깨끗하고 친절하셔서 좋은곳이었습니다. 다만... 조명이 전체적으로 어두컴컴해서 눈이 좀 아프네요 ㅠ
,4,"제주 시내에 볼 일이 있어 숙박호텔을 찾는데, 여름 휴가철 성수기라 가격도 “극성수기”라는 이름으로 사악한 수준인 상황에서 선택한 호텔이었습니다. 호텔 할인 사이트 보다 직접 호텔 홈페이지에서 예약하는게 더 저렴하였고, 시내와 공항에서 멀지 않아 일 마치고 바로 움직일 수 있는 좋은 위치여서 선택했습니다.  가격에 비해 무척 좋은 시설이었고, 주변에 주차공간도 여유가 있어 좋았으며 전기차를 렌트하였는데 길 건너 롯데리아에 급속 충전소가 있어서 더 좋았습니다. 다른 분들 후기처럼 주변에 별 것 없어요. 편의점 두 곳과 조금 걸어가면 있는 카페 뿐. 호텔 뒤로는 유치원과 주택가 뿐인 그런 곳이네요. 차량을 가지고 있는 분이 선택하는게 좋을 것 같습니다.  직원들 친절하고, 시설도 깔끔하고 다 좋아요. 부정적인 점이라면 객실 내부에 전기 플러그가 너무 적어요. 책상 위에 있는 것 두 개, 욕실에 전기면도기용 한 개가 전부입니다. 시내뷰라고 하는데 5층이었습니다. 창문 밖으로 주택가 내려다 보입니다. 너무 가까이 붙은 집은 사람끼리 서로 눈 맞을 수도 있는 가까운 거리에요. 차량 가지고 이동 하시거나 공항/시내,가까우면서 가성비 좋은 호텔을 찾으신다면 추천할 수 있을 것 같아요."
,3,용두엄에서 가까운 곳에 위치하고 있고 엘배 없습니다.  주차공간 약간 있구요. 룸에는 사물함과 침대만 있고 파우더룸 화장살 욕실은 분리되어 복도끝에 있습니다. 3층에 공용 휴게공간이 하나있고 2층에 음삭을 넉을수 있는 공간이 있습니다. 침구는 깨끗한 편이나 침댜에 커튼이 없어 옆사람을 마주봐야하는 불편함이 있었어요. 조식은 에그 샌드위치를 직접 만들어 먹을수 있는 구조였고 맛은 괜찮았고 커피와 쥬스가 제공됩니다.
,3,"용두암에서 가까운 숙소. 날씨가 맑으면 한라산을 볼 수 있다. 저녁/밤에 공항에 내린다면 종달리보다 가까워서 대안이 될 수 있을 듯, 무난하고 깨끗한 숙소."
,5,공항과도 접근성이 좋고 시설도 깨끗해요 조용하기도 하구요 4인실이라서 상대적으로 더 좋더라구요 추천드려요
